,cell_line_name,drug_row_cid,drug_col_cid,synergy_zip,synergy_bliss,synergy_loewe,synergy_hsa,S,label,synergy_zip,synergy_bliss,synergy_loewe,synergy_hsa,S,major_label,mean_score,mean_label
1720,MCF7,644241,3062316,0.010303796,1.228819957,-2.757595735,-2.587165222,11.021,,1,1,0,0,1,1,1.3830725592000002,1
1721,MCF7,11525740,3062316,0.717224916,1.518134295,-5.916223532,-1.352887259,4.2965,,1,1,0,0,1,1,-0.1474503160000001,0
1722,MCF7,25126798,3062316,-0.686702059,2.434646909,1.160821559,1.607834764,6.152,,0,1,1,1,1,1,2.1337202345999997,1
1723,MCF7,5394,3062316,5.380444742,4.578986037,-2.935248226,-2.285553925,13.3435,,1,1,0,0,1,1,3.6164257256,1
1724,MCF7,5453,3062316,-1.616448503,0.93477734,-2.147500818,-1.716054125,14.377,,0,1,0,0,1,0,1.9663547788000002,1
1725,MCF7,444795,3062316,0.687747058,3.065740753,-3.501984412,-3.207166778,5.4475,,1,1,0,0,1,1,0.4983673242,1
1726,MCF7,42611257,3062316,-0.097376655,3.231353206,-1.929726856,1.93600163,4.7205,,0,1,0,1,1,1,1.572150265,1
1727,MCF7,5311,3062316,-5.733962363,-6.373313653,-6.88109691,-5.655773674,7.98,Antagonism,0,0,0,0,1,0,-3.3328293199999997,0
1728,MCF7,3363,176871,-7.591713022,-4.43829978,-15.10723301,-1.866884785,1.6435,Antagonism,0,0,0,0,1,0,-5.4721261194,0
1729,MCF7,3385,176871,4.280294242,7.463388694,7.368588713,8.168448548,0.9225,Synergy,1,1,1,1,1,1,5.6406440394,1
1730,MCF7,2094,176871,1.33231065,3.533018392,1.474089866,1.469501511,3.876,Synergy,1,1,1,1,1,1,2.3369840838,1
1731,MCF7,2123,176871,0.733472739,1.518598651,-17.14435123,-1.815609481,5.2885,,1,1,0,0,1,1,-2.2838778642,0
1732,MCF7,2141,176871,0.570215515,-0.450854674,-0.996605948,-2.719717922,-0.7285,,1,0,0,0,0,0,-0.8650926058000001,0
1733,MCF7,2187,176871,-0.460532438,-1.283549604,-0.860909043,-2.149106962,0.116,Antagonism,0,0,0,0,1,0,-0.9276196094,0
1734,MCF7,6450551,176871,0.75998058,6.923145404,6.010820057,6.854232158,7.437,Synergy,1,1,1,1,1,1,5.5970356398,1
1735,MCF7,2478,176871,0.416647633,5.096545769,3.005490345,2.787233348,10.8175,Synergy,1,1,1,1,1,1,4.424683419,1
1736,MCF7,2662,176871,0.187551191,-1.494276497,-1.835595212,-2.552593621,-0.9855,,1,0,0,0,0,0,-1.3360828277999999,0
1737,MCF7,354624,176871,-1.019554403,0.355227131,-2.104354699,-1.874583573,0.44,,0,1,0,0,1,0,-0.8406531088,0
1738,MCF7,2708,176871,-1.398883588,1.207459107,0.81840285,1.939704646,8.888,,0,1,1,1,1,1,2.290936603,1
1739,MCF7,11626560,176871,-2.755122609,5.050029086,2.664485936,4.236223653,5.603,,0,1,1,1,1,1,2.9597232131999998,1
1740,MCF7,3062316,176871,0.084983837,-0.337438309,-1.475182373,-1.205773674,1.202,,1,0,0,0,1,0,-0.34628210379999996,0
1741,MCF7,71384,176871,-6.840025786,-1.834338397,-2.737866236,-1.015900972,-0.098,Antagonism,0,0,0,0,0,0,-2.5052262782000003,0
1742,MCF7,60198,176871,-6.837110839,-3.612258252,-6.693908923,-4.327639334,-3.5325,Antagonism,0,0,0,0,0,0,-5.0006834696,0
1743,MCF7,123631,176871,-3.432600892,0.041802808,0.450325619,0.994115215,7.214,,0,1,1,1,1,1,1.05352855,1
1744,MCF7,3690,176871,-1.418253271,-3.817878301,-2.607960795,-4.21132923,-5.283,Antagonism,0,0,0,0,0,0,-3.4676843194,0
1745,MCF7,57469,176871,0.592327218,-0.108856669,-1.366868256,-1.740192578,2.111,,1,0,0,0,1,0,-0.10251805699999998,0
1746,MCF7,208908,176871,1.401621693,1.164324238,0.250779988,-1.147495636,-0.0215,,1,1,1,0,0,1,0.3295460566,1
1747,MCF7,216326,176871,-1.702710103,-4.175632853,-6.518336041,-3.185075273,-2.206,Antagonism,0,0,0,0,0,0,-3.557550854,0
1748,MCF7,3902,176871,1.864722519,1.334678175,2.276452912,-0.176384586,0.035,,1,1,1,0,1,1,1.066893804,1
1749,MCF7,11683,176871,3.60245998,-4.742834141,-26.96093474,-15.6958317,-5.173,,1,0,0,0,0,0,-9.7940281202,0
1750,MCF7,4114,176871,1.359435151,0.944018594,-0.52297547,-0.393615429,2.3475,,1,1,0,0,1,1,0.7468725692,1
1751,MCF7,4211,176871,-0.73023567,-3.835167392,-4.265667864,-4.137466022,-8.141,Antagonism,0,0,0,0,0,0,-4.2219073896,0
1752,MCF7,644241,176871,2.523475701,3.631470913,0.431534996,0.061269565,3.1785,Synergy,1,1,1,1,1,1,1.9652502349999998,1
1753,MCF7,11525740,176871,2.422179518,5.203033889,-5.825553786,2.304279408,6.6255,,1,1,0,1,1,1,2.1458878058,1
1754,MCF7,9703,176871,0.508966686,1.321005538,0.242106307,0.407338987,2.393,Synergy,1,1,1,1,1,1,0.9744835035999999,1
1755,MCF7,25126798,176871,1.336595795,6.951186009,3.572242255,5.811612542,8.6455,Synergy,1,1,1,1,1,1,5.2634273202,1
1756,MCF7,5394,176871,0.063028835,-1.354301448,-6.106520404,-4.558887259,-0.2695,,1,0,0,0,0,0,-2.4452360552,0
1757,MCF7,5426,176871,0.071574387,-2.798966223,-3.36413253,-4.223861597,-0.366,,1,0,0,0,0,0,-2.1362771926,0
1758,MCF7,5453,176871,-4.243985634,-4.806426346,-3.704884308,-3.529101989,-4.463,Antagonism,0,0,0,0,0,0,-4.1494796554,0
1759,MCF7,60699,176871,-2.117234833,1.368679047,-4.567896354,0.554005654,13.779,,0,1,0,1,1,1,1.8033107028,1
1760,MCF7,444795,176871,-3.14768115,1.884077356,1.430160784,1.766168098,1.7135,,0,1,1,1,1,1,0.7292450176,1
1761,MCF7,42611257,176871,-0.014561798,3.448810232,-4.316013439,2.140946075,3.9935,,0,1,0,1,1,1,1.050536214,1
1762,MCF7,5311,176871,-3.240845388,0.429633401,-13.34447326,-3.658277144,2.2215,,0,1,0,0,1,0,-3.5184924782,0
1763,MCF7,3363,3690,-7.419969565,-0.287981983,-24.03413264,-0.702440341,0.4175,Antagonism,0,0,0,0,1,0,-6.4054049058,0
1764,MCF7,3385,3690,2.46713925,0.426797556,-9.798431344,0.307448548,-4.3095,,1,1,0,1,0,1,-2.181309198,0
1765,MCF7,2094,3690,0.391155813,2.905867476,0.72211228,0.641723778,9.3265,Synergy,1,1,1,1,1,1,2.7974718694,1
1766,MCF7,2123,3690,1.537382311,-5.652309097,-8.653713441,-9.027220592,-7.4155,,1,0,0,0,0,0,-5.8422721638,0
1767,MCF7,2187,3690,0.00136051,-3.826340306,-2.179641292,-2.425490102,-2.8535,,1,0,0,0,0,0,-2.256722238,0
1768,MCF7,6450551,3690,1.098837636,3.087769968,-2.075979513,2.370922646,3.3155,,1,1,0,1,1,1,1.5594101474,1
1769,MCF7,2478,3690,-3.181915125,-1.505686304,-0.778228405,-0.007966243,-3.2745,Antagonism,0,0,0,0,0,0,-1.7496592154000001,0
1770,MCF7,2662,3690,0.265169155,-1.727229317,-0.298913498,-2.514472844,-2.7235,,1,0,0,0,0,0,-1.3997893007999997,0
1771,MCF7,354624,3690,2.692581176,2.938968191,-2.699043506,-2.155554122,2.3115,,1,1,0,0,1,1,0.6176903478,1
1772,MCF7,2708,3690,-9.16026152,-7.995727971,-18.77139584,-8.138218119,-5.8255,Antagonism,0,0,0,0,0,0,-9.978220689999999,0
1773,MCF7,11626560,3690,-2.175949088,2.278630017,-7.67203656,0.985070964,-1.5125,,0,1,0,1,0,0,-1.6193569334,0
1774,MCF7,3062316,3690,0.396030635,-0.101669167,1.582126212,0.196392078,0.4045,,1,0,1,1,1,1,0.4954759516,1
1775,MCF7,71384,3690,-4.749218554,-7.361742646,-17.80828996,-7.513466582,-7.521,Antagonism,0,0,0,0,0,0,-8.990743548400001,0
1776,MCF7,60198,3690,-3.087989461,-3.221236389,-16.94586551,-4.498139334,0.852,Antagonism,0,0,0,0,1,0,-5.3802461388000005,0
1777,MCF7,123631,3690,-3.525391759,-4.643459878,-18.73195998,-4.804662563,-1.1855,Antagonism,0,0,0,0,0,0,-6.578194836,0
1778,MCF7,208908,3690,-0.459716784,-1.9756234,-2.415267028,-2.991356011,-1.763,Antagonism,0,0,0,0,0,0,-1.9209926446,0
1779,MCF7,216326,3690,-0.397763183,-5.597507179,-4.849318899,-5.766551452,-7.674,Antagonism,0,0,0,0,0,0,-4.857028142599999,0
1780,MCF7,3902,3690,-0.126392919,-2.778405375,-1.38627572,-2.768917233,-2.89,Antagonism,0,0,0,0,0,0,-1.9899982494,0
1781,MCF7,11683,3690,4.347161205,-6.717844303,-17.47381945,-17.80455393,-5.144,,1,0,0,0,0,0,-8.5586112956,0
1782,MCF7,4114,3690,1.663747927,-0.617814703,-1.375654793,-3.35120248,-3.534,,1,0,0,0,0,0,-1.4429848098,0
1783,MCF7,4211,3690,2.769390204,3.073629652,0.155720826,-0.46999837,1.22,,1,1,1,0,1,1,1.3497484623999998,1
1784,MCF7,644241,3690,0.51009001,-3.968309286,-5.57941299,-6.154532246,-5.456,,1,0,0,0,0,0,-4.129632902399999,0
1785,MCF7,11525740,3690,1.931390451,-2.032300903,-4.600472055,-4.966442814,0.9075,,1,0,0,0,1,0,-1.7520650641999995,0
1786,MCF7,9703,3690,2.14533478,-0.018908408,-1.249278258,-3.820985854,-0.425,,1,0,0,0,0,0,-0.6737675479999999,0
1787,MCF7,25126798,3690,0.965420546,2.503938544,-0.290381716,0.965279209,2.078,,1,1,0,1,1,1,1.2444513166,1
1788,MCF7,5394,3690,2.851910955,4.582675798,-1.766225422,-1.605800367,4.39,,1,1,0,0,1,1,1.6905121928,1
1789,MCF7,5426,3690,4.149452424,2.799898614,-3.434395506,-3.818977,5.7145,,1,1,0,0,1,1,1.0820957064,1
1790,MCF7,5453,3690,-5.475911723,-6.300133418,-13.12886746,-6.733550889,-9.9455,Antagonism,0,0,0,0,0,0,-8.316792698,0
1791,MCF7,444795,3690,-3.345018211,3.736387109,-8.320760586,1.464255979,3.199,,0,1,0,1,1,1,-0.6532271418000002,0
1792,MCF7,42611257,3690,0.63596569,3.60394305,2.200035948,2.204779171,5.1065,Synergy,1,1,1,1,1,1,2.7502447718,1
1793,MCF7,5311,3690,-1.707461583,-0.260115376,-6.537877393,-1.909433319,5.322,Antagonism,0,0,0,0,1,0,-1.0185775341999999,0
1794,MCF7,3363,57469,-7.052068198,-1.408839803,-5.296206926,-2.203551722,-3.558,Antagonism,0,0,0,0,0,0,-3.9037333298,0
1795,MCF7,3385,57469,5.143168721,3.53749194,1.342493112,1.967892992,-1.7455,Synergy,1,1,1,1,0,1,2.049109353,1
1796,MCF7,2094,57469,0.450798696,-1.122253676,-3.335650626,-3.229276495,2.6865,,1,0,0,0,1,0,-0.9099764201999999,0
1797,MCF7,2123,57469,2.456270625,-0.653483993,-4.346095149,-4.268802372,-2.548,,1,0,0,0,0,0,-1.8720221778,0
1798,MCF7,2187,57469,2.039389603,1.728914361,-1.039503858,-1.700928914,1.23,,1,1,0,0,1,1,0.4515742384000001,1
1799,MCF7,6450551,57469,-0.09863204,1.787163795,-3.411299281,-0.4680118,0.6325,,0,1,0,0,1,0,-0.31165586519999994,0
1800,MCF7,2478,57469,0.087192845,1.750691558,-0.170856272,-1.138306,7.6565,,1,1,0,0,1,1,1.6370444262,1
1801,MCF7,2662,57469,2.057006369,-0.422560391,-3.306503619,-4.399734022,-1.856,,1,0,0,0,0,0,-1.5855583326,0
1802,MCF7,354624,57469,2.912545951,0.897682213,0.114155519,-2.230387581,2.464,,1,1,1,0,1,1,0.8315992204,1
1803,MCF7,2708,57469,-5.650125074,-3.975615596,-6.082118679,-5.849551452,6.31,Antagonism,0,0,0,0,1,0,-3.0494821602,0
1804,MCF7,11626560,57469,-1.289009566,-1.411373048,-9.505014436,-3.923445656,-4.856,Antagonism,0,0,0,0,0,0,-4.1969685412,0
1805,MCF7,3062316,57469,2.926450578,2.384926858,-0.193333813,0.305167949,2.685,,1,1,0,1,1,1,1.6216423144,1
1806,MCF7,71384,57469,-3.28665256,1.31335038,-0.488614935,-0.682022138,3.126,,0,1,0,0,1,0,-0.003587850600000042,0
1807,MCF7,60198,57469,1.41105489,0.672002147,-1.170645941,-1.592695856,0.2735,,1,1,0,0,1,1,-0.08135695199999998,0
1808,MCF7,123631,57469,-2.639792479,-0.211856273,-2.333410186,-2.331886667,7.7485,Antagonism,0,0,0,0,1,0,0.04631087899999997,1
1809,MCF7,3690,57469,1.49241984,1.293154341,-5.111716342,-2.329797975,2.8065,,1,1,0,0,1,1,-0.3698880271999999,0
1810,MCF7,208908,57469,0.571898036,-0.297525572,-1.747074558,-2.042569913,0.114,,1,0,0,0,1,0,-0.6802544014,0
1811,MCF7,216326,57469,-0.167233835,1.171383648,-0.213640995,-1.051774136,4.954,,0,1,0,0,1,0,0.9385469363999999,1
1812,MCF7,3902,57469,2.835400537,3.606939755,0.395311048,-0.053151156,2.447,,1,1,1,0,1,1,1.8463000368,1
1813,MCF7,11683,57469,6.163388685,5.996373823,-5.333015833,-5.325553925,8.301,,1,1,0,0,1,1,1.96043855,1
1814,MCF7,4114,57469,2.453053497,2.228722548,-0.203539784,-1.2844887,2.3675,,1,1,0,0,1,1,1.1122495122,1
1815,MCF7,4211,57469,1.189323765,-2.11723251,0.416647147,-3.995401811,-1.556,,1,0,1,0,0,0,-1.2125326818,0
1816,MCF7,644241,57469,2.270490018,2.317716931,-0.082141206,0.45532123,2.2425,,1,1,0,1,1,1,1.4407773946,1
1817,MCF7,11525740,57469,2.678655388,-1.279050216,-3.646364356,-4.407977633,-3.4625,,1,0,0,0,0,0,-2.0234473634,0
1818,MCF7,9703,57469,0.645326336,1.39787374,0.837683939,0.015348522,0.656,Synergy,1,1,1,1,1,1,0.7104465074000001,1
1819,MCF7,25126798,57469,1.184327374,-1.539013836,-4.328759945,-4.025341778,0.5015,,1,0,0,0,1,0,-1.6414576369999998,0
1820,MCF7,5394,57469,0.882784858,1.151711063,1.193851158,-1.468606808,0.843,,1,1,1,0,1,1,0.5205480541999999,1
1821,MCF7,5426,57469,3.878720813,4.24250997,-0.081778921,-1.088887302,3.323,,1,1,0,0,1,1,2.0547129120000003,1
1822,MCF7,5453,57469,-3.088696135,-2.291391101,-3.738915659,-3.728057178,-3.302,Antagonism,0,0,0,0,0,0,-3.2298120146000002,0
1823,MCF7,444795,57469,-2.216556177,1.676066918,0.130405104,0.485277659,2.8655,,0,1,1,1,1,1,0.5881387008,1
1824,MCF7,42611257,57469,2.117300624,-0.312748485,-3.075229354,-2.828778011,0.6425,,1,0,0,0,1,0,-0.6913910451999999,0
1825,MCF7,5311,57469,-4.220762902,-2.661777108,-6.512521124,-4.597966243,-12.033,Antagonism,0,0,0,0,0,0,-6.0052054753999995,0
1826,MCF7,3363,208908,-3.607105151,1.672503776,0.900049786,1.88534327,3.982,,0,1,1,1,1,1,0.9665583362,1
1827,MCF7,3385,208908,6.266623407,5.884656599,3.931186747,5.414004104,1.353,Synergy,1,1,1,1,1,1,4.5698941714,1
1828,MCF7,2123,208908,1.885374732,5.450869068,-1.208722269,1.272393378,5.715,,1,1,0,1,1,1,2.6229829818,1
1829,MCF7,6450551,208908,-0.569460059,1.819561333,-1.630483121,-0.222819175,-1.042,,0,1,0,0,0,0,-0.32904020440000004,0
1830,MCF7,2662,208908,-0.933714165,-0.442413473,-5.28315349,-0.816632673,1.109,Antagonism,0,0,0,0,1,0,-1.2733827602,0
1831,MCF7,354624,208908,0.232932455,2.469113599,2.609183631,2.185616964,7.0535,Synergy,1,1,1,1,1,1,2.9100693297999998,1
1832,MCF7,2708,208908,3.52350356,3.34591362,1.77187494,2.277482424,12.8435,Synergy,1,1,1,1,1,1,4.7524549088,1
1833,MCF7,11626560,208908,-2.437341533,3.60686664,-2.047551625,1.185081699,-1.1175,,0,1,0,1,0,0,-0.1620889638000001,0
1834,MCF7,3062316,208908,-0.82351434,2.218214828,0.551406274,0.708749878,4.455,,0,1,1,1,1,1,1.4219713280000001,1
1835,MCF7,71384,208908,-5.249828614,-1.452476977,-3.761726273,-2.922678749,-2.485,Antagonism,0,0,0,0,0,0,-3.1743421225999997,0
1836,MCF7,60198,208908,1.657546542,2.532543655,-0.873869184,0.53980178,4.572,,1,1,0,1,1,1,1.6856045586000001,1
1837,MCF7,123631,208908,-3.771326464,3.060484237,1.698864988,2.071180825,10.1645,,0,1,1,1,1,1,2.6447407172,1
1838,MCF7,216326,208908,-1.369894704,4.279296409,2.30243538,2.78737155,3.749,,0,1,1,1,1,1,2.349641727,1
1839,MCF7,3902,208908,-1.302001007,3.579499917,2.440842362,2.796527456,7.2425,,0,1,1,1,1,1,2.9514737456,1
1840,MCF7,11683,208908,4.497258616,5.422523004,-9.048446363,-5.721165036,7.137,,1,1,0,0,1,1,0.4574340441999999,1
1841,MCF7,644241,208908,0.628342866,3.613025323,-4.581618712,-3.457776147,9.0145,,1,1,0,0,1,1,1.043294666,1
1842,MCF7,11525740,208908,1.33816606,4.179056441,-3.76448897,0.346885701,-0.1505,,1,1,0,1,0,1,0.3898238464,1
1843,MCF7,25126798,208908,0.944359654,5.957222327,1.851863656,3.405659171,8.87,Synergy,1,1,1,1,1,1,4.2058209616,1
1844,MCF7,5394,208908,0.710010107,1.037038652,-15.46608141,-4.14775994,5.753,,1,1,0,0,1,1,-2.4227585181999998,0
1845,MCF7,5453,208908,-2.688192596,1.395357371,-4.83393099,1.205432726,5.517,,0,1,0,1,1,1,0.11913330220000003,1
1846,MCF7,444795,208908,-4.463232334,0.359659649,-0.801660766,1.165344167,1.179,,0,1,0,1,1,1,-0.5121778567999999,0
1847,MCF7,42611257,208908,1.088750796,3.300468892,-0.116051469,0.185716868,3.6415,,1,1,0,1,1,1,1.6200770173999999,1
1848,MCF7,5311,208908,-5.471007759,-3.166184273,-0.843976713,-0.049107008,5.7715,Antagonism,0,0,0,0,1,0,-0.7517551506,0
1849,MCF7,3363,4114,-5.269674908,-0.039298298,-49.86946428,1.265337437,5.798,,0,0,0,1,1,0,-9.6230200098,0
1850,MCF7,3385,4114,5.679742242,5.426687514,2.543060037,5.659892992,1.903,Synergy,1,1,1,1,1,1,4.242476557,1
1851,MCF7,2094,4114,-1.387258214,1.138890989,0.110567639,0.255556878,-0.2535,,0,1,1,1,0,1,-0.0271485416,0
1852,MCF7,2123,4114,1.135980286,1.177062083,-1.843640269,-2.180442814,3.3455,,1,1,0,0,1,1,0.3268918571999999,1
1853,MCF7,2187,4114,-0.595463522,-3.41965494,-4.566138269,-4.552220956,-7.1345,Antagonism,0,0,0,0,0,0,-4.0535955374,0
1854,MCF7,6450551,4114,-0.007967833,5.445861148,0.957339938,5.059589313,5.518,,0,1,1,1,1,1,3.3945645131999997,1
1855,MCF7,2478,4114,-2.862435126,0.08939282,0.730628056,0.782833767,2.0075,,0,1,1,1,1,1,0.14958390340000002,1
1856,MCF7,2662,4114,-1.889432911,-5.598279342,-2.848591878,-3.331139469,-6.618,Antagonism,0,0,0,0,0,0,-4.05708872,0
1857,MCF7,354624,4114,0.704179998,0.396263289,-1.252592277,-1.998916912,2.9675,,1,1,0,0,1,1,0.16328681959999997,1
1858,MCF7,2708,4114,-9.320693502,-2.665196457,-4.271420551,-2.386773674,0.6045,Antagonism,0,0,0,0,1,0,-3.6079168368,0
1859,MCF7,11626560,4114,-0.573589659,1.605191336,-7.617374652,0.589445875,-4.2235,,0,1,0,1,0,0,-2.04396542,0
1860,MCF7,3062316,4114,-1.46744977,-2.653213023,-2.093916002,-2.079998689,-1.561,Antagonism,0,0,0,0,0,0,-1.9711154968,0
1861,MCF7,71384,4114,-3.200135502,3.365623559,2.512371498,3.662088973,-3.7275,,0,1,1,1,0,1,0.5224897055999997,1
1862,MCF7,60198,4114,0.267200114,2.888853708,3.133945878,1.852082889,-1.7455,Synergy,1,1,1,1,0,1,1.2793165178000003,1
1863,MCF7,123631,4114,-0.717806186,4.463461857,2.526547025,4.778448548,8.0645,,0,1,1,1,1,1,3.8230302488000008,1
1864,MCF7,208908,4114,4.894135786,-0.592396432,-2.466398121,-2.375553925,-1.3555,,1,0,0,0,0,0,-0.3791425384000001,0
1865,MCF7,216326,4114,2.725302603,6.447917335,7.616507666,6.778226326,5.9775,Synergy,1,1,1,1,1,1,5.909090786,1
1866,MCF7,3902,4114,-0.805285718,-2.677333534,-3.989309391,-3.955554278,-4.951,Antagonism,0,0,0,0,0,0,-3.2756965842,0
1867,MCF7,11683,4114,4.049842504,-3.775581178,-14.46855301,-14.80510948,-3.077,,1,0,0,0,0,0,-6.415280232800001,0
1868,MCF7,4211,4114,-1.701901659,-3.440386282,-0.056796519,-1.972440222,-5.1345,Antagonism,0,0,0,0,0,0,-2.4612049364,0
1869,MCF7,644241,4114,1.287350034,-2.621117893,-8.401659303,-8.346665333,-3.3205,,1,0,0,0,0,0,-4.280518499,0
1870,MCF7,11525740,4114,3.260168346,7.5852325,4.951276577,4.666223853,4.7045,Synergy,1,1,1,1,1,1,5.0334802552,1
1871,MCF7,9703,4114,-1.20870103,-3.060414686,-3.402822362,-2.733485841,-3.078,Antagonism,0,0,0,0,0,0,-2.6966847838,0
1872,MCF7,25126798,4114,-0.110192836,3.802271391,1.488754082,2.434279209,8.7055,,0,1,1,1,1,1,3.2641223692,1
1873,MCF7,5394,4114,-0.62928181,-0.595102734,0.754561811,-1.034222142,-2.743,,0,0,1,0,0,0,-0.849408975,0
1874,MCF7,5426,4114,-1.45166354,-1.448546989,-0.673466463,-1.472261427,-1.4525,Antagonism,0,0,0,0,0,0,-1.2996876837999998,0
1875,MCF7,5453,4114,-4.133653436,-0.662226532,-2.323517138,0.524166548,-0.2085,,0,0,0,1,0,0,-1.3607461116000001,0
1876,MCF7,444795,4114,0.61097223,3.845822657,-0.961686769,3.592033022,1.505,,1,1,0,1,1,1,1.7184282279999998,1
1877,MCF7,42611257,4114,0.941433778,4.929337424,3.893425699,3.612334964,7.2565,Synergy,1,1,1,1,1,1,4.1266063729999996,1
1878,MCF7,5311,4114,-3.355318706,-3.297989449,-6.609063856,-6.59160968,12.642,Antagonism,0,0,0,0,1,0,-1.4423963382000005,0
1879,MCF7,3363,4211,2.960614786,5.485273567,-19.16600301,2.529811535,7.9905,,1,1,0,1,1,1,-0.03996062439999992,0
1880,MCF7,3385,4211,8.109555432,5.921879378,0.677357646,6.426892992,-7.992,Synergy,1,1,1,1,0,1,2.6287370896,1
1881,MCF7,2123,4211,1.023146686,-1.17413562,-3.273659233,-4.518220592,-3.1775,,1,0,0,0,0,0,-2.2240737517999998,0
1882,MCF7,6450551,4211,0.272411128,7.131442556,1.93444691,6.898414141,2.969,Synergy,1,1,1,1,1,1,3.8411429470000003,1
1883,MCF7,2662,4211,0.929094606,0.285998303,-3.421245464,-3.783021599,-3.661,,1,1,0,0,0,0,-1.9300348308,0
1884,MCF7,354624,4211,1.507499912,0.955555957,-0.363353673,-1.285792414,-0.4505,,1,1,0,0,0,0,0.07268195639999997,1
1885,MCF7,2708,4211,-5.412783408,-1.45381786,-5.715210385,-0.921389008,6.3765,Antagonism,0,0,0,0,1,0,-1.4253401321999999,0
1886,MCF7,11626560,4211,-0.99593379,6.798420869,-2.347517514,5.813247474,5.75,,0,1,0,1,1,1,3.0036434078,1
1887,MCF7,3062316,4211,-1.178820387,-2.011902002,-8.115084421,-3.279077133,-1.323,Antagonism,0,0,0,0,0,0,-3.1815767886,0
1888,MCF7,71384,4211,-0.821123612,3.933528471,-1.992030754,4.553850544,16.1455,,0,1,0,1,1,1,4.3639449298,1
1889,MCF7,60198,4211,1.063845772,2.370830697,1.335454125,1.519194,8.281,Synergy,1,1,1,1,1,1,2.9140649188000003,1
1890,MCF7,123631,4211,0.431572393,2.769112988,-2.187251092,3.451226326,9.4225,,1,1,0,1,1,1,2.7774321229999996,1
1891,MCF7,208908,4211,1.578770449,4.756462207,-2.842370123,-0.740498596,6.136,,1,1,0,0,1,1,1.7776727874000002,1
1892,MCF7,216326,4211,1.123605538,1.006598743,2.722754417,1.721892992,3.3055,Synergy,1,1,1,1,1,1,1.976070338,1
1893,MCF7,3902,4211,-0.044372233,-2.889523092,-2.1496571,-4.249717919,-3.3515,Antagonism,0,0,0,0,0,0,-2.5369540688,0
1894,MCF7,11683,4211,5.469464523,1.916333869,-8.117359049,-9.069109481,5.153,,1,1,0,0,1,1,-0.9295340275999999,0
1895,MCF7,11525740,4211,4.894145878,10.02756524,7.919434837,7.120223853,9.241,Synergy,1,1,1,1,1,1,7.8404739616,1
1896,MCF7,25126798,4211,2.01853889,3.227470299,0.822574648,1.991056987,5.6575,Synergy,1,1,1,1,1,1,2.7434281648,1
1897,MCF7,5394,4211,4.721494139,5.743912609,-5.185927013,-4.629998497,7.6395,,1,1,0,0,1,1,1.6577962475999999,1
1898,MCF7,5453,4211,-0.417458338,4.223904985,-9.606214343,-0.49160968,2.665,,0,1,0,0,1,0,-0.7252754751999999,0
1899,MCF7,444795,4211,-1.092462196,3.014636766,-5.661690885,1.629811711,2.314,,0,1,0,1,1,1,0.04085907920000018,1
1900,MCF7,42611257,4211,0.266691749,3.783295596,2.919931092,2.409556949,5.897,Synergy,1,1,1,1,1,1,3.0552950772000003,1
1901,MCF7,5311,4211,-1.377682443,-3.462221116,-0.920258597,-4.182440262,-4.2525,Antagonism,0,0,0,0,0,0,-2.8390204836,0
1902,MCF7,3363,644241,-4.116911982,1.856324723,-16.82689685,1.9320326,1.5185,,0,1,0,1,1,1,-3.1273903018000007,0
1903,MCF7,3385,644241,6.120868818,4.561868458,3.635262269,4.338004104,-2.565,Synergy,1,1,1,1,0,1,3.2182007298000004,1
1904,MCF7,2123,644241,1.16502812,0.130795561,-4.314372251,-3.339694567,-2.012,,1,1,0,0,0,0,-1.6740486274000002,0
1905,MCF7,2187,644241,3.686138152,-0.006767652,-2.770542238,-3.57499837,1.034,,1,0,0,0,1,0,-0.3264340216,0
1906,MCF7,6450551,644241,-1.548373925,-1.641841507,-4.99811681,-2.638862746,-2.476,Antagonism,0,0,0,0,0,0,-2.6606389975999996,0
1907,MCF7,2662,644241,0.006928331,-1.060172688,-0.50709805,-1.677822209,0.8705,,1,0,0,0,1,0,-0.47353292319999996,0
1908,MCF7,2708,644241,2.78117871,2.135052346,1.535170442,1.796426868,11.259,Synergy,1,1,1,1,1,1,3.9013656732,1
1909,MCF7,11626560,644241,-2.38207174,3.768581785,-2.723454596,2.27534327,1.5205,,0,1,0,1,1,1,0.4917797437999999,1
1910,MCF7,71384,644241,-4.924413823,-5.429765079,-5.77990281,-5.747154929,-4.6835,Antagonism,0,0,0,0,0,0,-5.312947328200001,0
1911,MCF7,60198,644241,1.355964551,0.41667339,-0.67833414,-0.931417111,-3.6495,,1,1,0,0,0,0,-0.697322662,0
1912,MCF7,123631,644241,-3.028944036,2.01470723,1.639572248,1.712337437,6.515,,0,1,1,1,1,1,1.7705345758,1
1913,MCF7,216326,644241,-1.065235366,-0.613361987,-0.092304978,-0.930440341,-2.461,Antagonism,0,0,0,0,0,0,-1.0324685344,0
1914,MCF7,3902,644241,0.722398924,-1.510889424,-4.097966849,-4.700357928,-0.479,,1,0,0,0,0,0,-2.0131630553999997,0
1915,MCF7,11683,644241,4.08212873,0.968384969,-11.662018,-10.13527615,2.6525,,1,1,0,0,1,1,-2.8188560901999997,0
1916,MCF7,4211,644241,1.313434516,-1.928207149,-5.853329684,-6.051219639,0.23475,,1,0,0,0,1,0,-2.4569143911999998,0
