gene1,gene2,label
4331,7248,0
4893,5290,0
142,817,0
2810,572,0
3735,5048,0
10001,5914,0
475,538,0
573,5925,0
213,5004,0
1213,4790,0
4089,5058,0
6208,9641,0
1457,5594,0
1052,1080,0
2081,7316,0
1647,983,0
7132,8772,0
6714,7525,0
26993,4609,0
6117,641,0
5599,8772,0
4869,5590,0
3065,3066,0
5594,5770,0
10110,2932,0
1956,634,0
1854,5465,0
6303,8525,0
3725,4087,0
2274,7988,0
1020,1020,0
1642,1643,0
839,839,0
328,7157,0
5594,596,0
23291,8945,0
5581,6199,0
5300,7185,0
1026,6418,0
25,5925,0
10988,213,0
5170,5604,0
1869,472,0
5300,5894,0
2,3014,0
4171,4174,0
488,7124,0
1385,3630,0
2099,4616,0
2810,324,0
56998,6119,0
5599,6464,0
3055,9734,0
5159,5290,0
6208,6223,0
6885,7316,0
1027,7249,0
1540,6885,0
1495,4609,0
1213,23236,0
5925,839,0
2353,4088,0
2175,4869,0
3308,958,0
6118,6774,0
10856,29110,0
5562,7249,0
1017,2946,0
6672,8554,0
5879,7124,0
1387,2547,0
23043,873,0
5058,6790,0
4233,5590,0
3297,5599,0
5594,7157,0
4087,7311,0
10482,7159,0
7520,958,0
2072,6188,0
10987,9097,0
2175,2189,0
1025,9794,0
673,7013,0
329,8915,0
1432,6774,0
1026,3725,0
10397,6194,0
2067,2189,0
3170,7088,0
3320,367,0
841,8878,0
5335,5979,0
51776,9978,0
142,7520,0
6595,6908,0
1459,1958,0
6194,8883,0
9794,9794,0
54472,54472,0
2717,2717,0
324,7175,0
5292,5970,0
1025,5663,0
3065,7428,0
1803,7852,0
2033,4609,0
238,5921,0
2071,8850,0
1956,378,0
7965,7965,0
328,6418,0
1385,7528,0
2058,4791,0
10298,54815,0
238,4214,0
3725,7421,0
1457,8894,0
25,6714,0
1017,3832,0
2261,5335,0
7188,958,0
1020,3832,0
2547,5921,0
672,7323,0
2547,8900,0
330,8517,0
3066,83933,0
3055,6774,0
1676,9958,0
1436,5295,0
1080,7316,0
3055,5430,0
3845,5684,0
5720,7965,0
4791,4791,0
4594,4594,0
1719,7298,0
5063,5347,0
207,3551,0
3065,3297,0
2068,2068,0
4176,4792,0
1017,7175,0
841,8717,0
3148,6418,0
6500,890,0
1025,5770,0
3815,3815,0
7334,7335,0
3845,801,0
1956,2274,0
4869,6464,0
10051,142,0
3265,596,0
10645,6446,0
3093,51444,0
1022,983,0
10651,6464,0
3832,3832,0
1457,6772,0
1445,1445,0
4194,7321,0
4830,983,0
10524,7157,0
5578,5770,0
1111,5970,0
207,5295,0
10001,142,0
5610,836,0
10783,4089,0
26574,5925,0
2289,6794,0
4616,983,0
1263,7157,0
142,5564,0
7083,7249,0
1499,595,0
2099,5451,0
2099,9564,0
23411,3297,0
2353,4773,0
2946,2946,0
367,4193,0
1017,5595,0
472,9126,0
6883,8148,0
5290,7168,0
472,7013,0
7187,958,0
7157,7421,0
3688,5906,0
5036,545,0
7494,7494,0
1017,1869,0
7311,8717,0
1495,5663,0
5606,5606,0
1499,5792,0
1856,5578,0
1025,22938,0
3725,5371,0
1432,1956,0
1642,81620,0
1387,8202,0
2237,328,0
1869,5600,0
5970,6774,0
5300,983,0
2353,4790,0
3297,6300,0
5296,8678,0
5564,6418,0
3611,5058,0
1026,7185,0
1871,4605,0
5290,8878,0
57804,7150,0
208,7249,0
6788,7185,0
3688,4771,0
5594,5610,0
1956,5604,0
1080,6259,0
6117,6117,0
5465,5602,0
1022,1025,0
5590,5970,0
6908,9219,0
5564,5688,0
3716,5295,0
54815,9219,0
2100,2100,0
207,2810,0
9261,9261,0
1026,5595,0
55914,55914,0
4835,4835,0
10413,6788,0
1052,5970,0
1025,6241,0
1263,993,0
207,5588,0
4193,5747,0
5111,5422,0
392,6714,0
196,2033,0
55143,9212,0
10988,5610,0
3608,84844,0
3560,6464,0
4609,4609,0
5591,6118,0
1387,6258,0
5036,5564,0
142,7185,0
699,9184,0
6118,891,0
2065,25,0
4734,4734,0
4089,8878,0
1454,1499,0
3093,7428,0
2175,6119,0
2,3586,0
488,596,0
1508,3630,0
1025,6502,0
5325,7157,0
4214,6203,0
317,3320,0
5688,8767,0
2033,5371,0
25,695,0
11004,983,0
3308,4691,0
2241,2241,0
578,7416,0
3329,5018,0
5595,891,0
2100,801,0
1445,5925,0
1432,891,0
4790,8837,0
1020,7157,0
1111,4791,0
56616,57448,0
2746,2746,0
6597,9412,0
7132,8717,0
1017,22938,0
5777,6464,0
1869,4790,0
5111,5423,0
3815,5981,0
5430,7625,0
7345,9641,0
10987,3174,0
4791,7311,0
332,836,0
5581,5581,0
387,5567,0
6198,983,0
4792,8945,0
6595,6872,0
4217,7185,0
7150,81620,0
2033,25,0
2068,5437,0
4719,836,0
1499,8850,0
2965,6595,0
1123,5879,0
2266,3690,0
5335,6714,0
5422,6117,0
3717,5747,0
4292,5981,0
5594,9700,0
4233,5578,0
23636,7187,0
4792,7988,0
3014,3735,0
637,8772,0
4193,9261,0
10921,57819,0
3146,3148,0
1025,5430,0
2308,6446,0
7486,7486,0
1017,7150,0
4176,9939,0
4792,7323,0
10524,6774,0
1978,9252,0
1385,1457,0
1459,7153,0
596,7159,0
1017,5985,0
5170,5586,0
9318,9318,0
3320,5970,0
6208,8767,0
23236,5591,0
64127,837,0
369,572,0
11073,472,0
29110,7187,0
675,8850,0
3297,5591,0
6908,7157,0
5300,7153,0
1111,1871,0
355,6714,0
1026,6774,0
1849,5599,0
3551,3551,0
23636,284058,0
10111,11073,0
5932,5932,0
3716,6774,0
5599,9261,0
11073,4683,0
3066,9641,0
5925,6595,0
1017,54386,0
2965,9412,0
3725,5600,0
2064,983,0
79885,81620,0
51588,8554,0
10972,7428,0
324,8239,0
1017,23047,0
7321,9616,0
5422,5925,0
10856,2058,0
2932,6446,0
6223,8536,0
1977,6198,0
3651,5594,0
3690,5770,0
3162,7316,0
1021,1022,0
836,8505,0
1719,6908,0
5578,5663,0
5292,6502,0
1147,23291,0
51755,9939,0
324,5063,0
3553,3553,0
5981,6118,0
2,3553,0
1457,4609,0
3690,5159,0
3055,7251,0
3091,5594,0
4791,6500,0
207,4771,0
2247,2263,0
5747,7249,0
5925,7027,0
8878,9817,0
4176,4176,0
1387,3665,0
1027,7345,0
4088,5371,0
51727,5564,0
382,8565,0
596,841,0
5610,7157,0
4193,7311,0
2321,545,0
1454,1856,0
5430,8850,0
4609,8878,0
3717,6775,0
1453,8900,0
5684,5684,0
5970,9131,0
8061,8061,0
10533,1936,0
2033,5430,0
1647,5465,0
3029,5052,0
338,811,0
4217,5170,0
3611,6251,0
3565,3662,0
5599,9318,0
329,8767,0
2353,3725,0
4170,836,0
7185,7316,0
10783,9126,0
5058,5879,0
663,665,0
1956,367,0
4175,6117,0
3329,6203,0
324,53944,0
3978,6118,0
5394,54512,0
5465,5599,0
4175,4175,0
207,3337,0
2932,367,0
1019,5663,0
4605,8900,0
6827,7520,0
7374,983,0
7132,801,0
1111,4221,0
1432,994,0
4087,51588,0
581,6622,0
367,367,0
4609,6908,0
1457,4193,0
1459,5770,0
5982,6117,0
2768,5518,0
1499,6500,0
2072,4174,0
1017,891,0
2033,4194,0
3791,5921,0
387,387,0
3725,5530,0
2959,2965,0
1080,3313,0
1499,1956,0
2033,2627,0
3055,7703,0
1017,8517,0
2071,6597,0
672,6774,0
5111,7157,0
1027,8900,0
387,5879,0
1432,993,0
4729,51079,0
5451,7003,0
1022,9794,0
5981,5981,0
891,993,0
3725,573,0
4486,7525,0
5111,6188,0
1647,4616,0
2175,3320,0
3065,6908,0
5437,6908,0
2081,4217,0
1022,902,0
3559,5590,0
2274,6421,0
1387,7421,0
1956,5546,0
1612,8772,0
2810,5599,0
142,5591,0
3815,5296,0
4609,7153,0
5604,983,0
1022,5663,0
2033,9794,0
837,9126,0
4691,5430,0
1453,6622,0
6500,6502,0
4170,578,0
3559,4790,0
1026,7150,0
3586,3586,0
1956,27,0
3297,5602,0
2810,9759,0
5430,5595,0
3551,8945,0
8202,8850,0
10125,5588,0
1022,2068,0
2071,4331,0
1869,6772,0
10111,3014,0
185,3717,0
4193,9126,0
3014,7486,0
2274,7157,0
1432,572,0
4087,7249,0
5036,8517,0
10524,6303,0
6188,9533,0
3428,7157,0
5595,7153,0
10048,367,0
2746,4214,0
2308,64326,0
10397,6203,0
3569,3569,0
3320,5894,0
5747,6714,0
2321,5335,0
5770,6774,0
5335,8525,0
5981,836,0
10856,5352,0
387,9181,0
1737,1737,0
4790,801,0
3065,3065,0
2247,5578,0
1956,5052,0
5747,5770,0
5170,6446,0
1977,1981,0
238,4869,0
2932,999,0
10111,5981,0
51330,7187,0
8517,9939,0
1021,6241,0
2071,2961,0
1445,3055,0
5747,6774,0
3978,7150,0
506,539,0
23291,3551,0
1029,3551,0
1387,9794,0
1459,3428,0
10285,9939,0
1020,1457,0
3320,5465,0
331,5985,0
1454,8900,0
355,5578,0
5465,5578,0
83933,9656,0
332,56616,0
3308,8841,0
6648,8767,0
3480,6774,0
1017,7158,0
4323,6714,0
185,6714,0
4087,8850,0
1869,81620,0
5437,6500,0
330,8767,0
2625,3821,0
2064,5296,0
3308,7157,0
10921,1459,0
4190,4190,0
2068,8878,0
3014,5111,0
1026,208,0
3313,3329,0
2870,7852,0
4804,5595,0
2260,3717,0
10856,3329,0
5586,836,0
23236,253430,0
1385,7750,0
1020,1026,0
3098,4149,0
4149,9181,0
367,994,0
142,4605,0
330,841,0
3726,672,0
1848,5595,0
1499,56998,0
7248,983,0
675,9212,0
324,324,0
472,6118,0
6241,7251,0
1022,2033,0
840,8837,0
1892,64750,0
2189,6118,0
324,9126,0
3066,672,0
1499,841,0
4773,4773,0
3725,8841,0
4170,7316,0
1457,4171,0
207,7013,0
8945,8945,0
1017,1111,0
1022,4171,0
890,983,0
6723,9641,0
2961,9412,0
545,6118,0
4830,5879,0
23464,4594,0
1385,818,0
142,6119,0
23043,6208,0
4221,4790,0
10987,4149,0
5588,8517,0
2806,3242,0
3091,8850,0
1387,5602,0
1020,6418,0
1616,204851,0
578,598,0
3716,672,0
3066,4297,0
2322,5777,0
1453,637,0
1022,84108,0
4303,604,0
196,196,0
4193,7319,0
5594,5925,0
5580,5894,0
330,7132,0
3560,6772,0
6648,6790,0
4292,9131,0
2932,324,0
23043,6240,0
7083,983,0
6714,7311,0
3297,3320,0
6500,8517,0
5879,5879,0
836,837,0
324,7128,0
2274,4176,0
238,3717,0
1457,5728,0
4055,7187,0
2065,2065,0
4609,5693,0
2072,2189,0
10856,1736,0
6421,7150,0
5292,6775,0
5580,6194,0
5610,5610,0
5682,9474,0
28996,8717,0
2260,2260,0
1072,5663,0
2965,6597,0
4089,7332,0
3146,5578,0
2810,51776,0
4609,7316,0
2189,2189,0
2073,5111,0
3313,7416,0
1263,5604,0
1387,1459,0
3065,4087,0
4087,672,0
2547,7486,0
1642,324,0
5602,5606,0
218,218,0
3480,6464,0
2547,5170,0
11065,5598,0
5243,5567,0
10111,3308,0
3735,8883,0
7124,8717,0
3717,4486,0
7157,8550,0
142,5594,0
3717,6464,0
2065,2260,0
4194,7311,0
545,7508,0
3091,8841,0
3066,6597,0
4176,5925,0
983,995,0
5599,637,0
1642,6502,0
2353,4087,0
207,2308,0
3065,3091,0
6015,8535,0
328,5810,0
213,472,0
2058,23405,0
387,8772,0
1981,308,0
369,5295,0
10645,5563,0
4790,7528,0
5921,6464,0
1111,3320,0
1457,6303,0
324,6721,0
3098,7416,0
7528,8850,0
25,842,0
8805,8805,0
1027,9978,0
350,4780,0
688,7316,0
23291,55031,0
10973,3725,0
3665,8850,0
3939,983,0
2274,2308,0
2146,9252,0
4149,993,0
5696,5698,0
7132,841,0
2961,902,0
208,672,0
2099,3320,0
1457,5305,0
472,7428,0
3717,5777,0
5371,5600,0
2064,2064,0
1616,7040,0
5052,5518,0
5578,673,0
10987,5580,0
2730,382,0
2959,3297,0
1022,7157,0
1017,3978,0
5688,5720,0
8743,8772,0
1871,890,0
3791,6714,0
1827,2932,0
1978,2475,0
6117,7083,0
5914,6258,0
10856,23411,0
1436,1436,0
6883,8850,0
3608,7150,0
1841,7084,0
1613,4193,0
1022,5604,0
5604,8837,0
6446,65266,0
4296,5604,0
5604,5604,0
1029,9641,0
3560,5894,0
5578,5879,0
7416,80025,0
3553,7334,0
2547,5452,0
11065,11065,0
2100,8202,0
10987,7311,0
1540,29110,0
5894,6714,0
5770,983,0
10253,1508,0
1495,3551,0
2067,2072,0
6597,8202,0
5058,5894,0
10125,8525,0
5170,5979,0
1459,3978,0
1029,4175,0
6597,7157,0
5422,57804,0
1974,6223,0
1026,7311,0
3726,8797,0
23411,5970,0
4313,7040,0
1020,595,0
5567,6714,0
1432,5595,0
5663,6934,0
2100,7316,0
4313,5578,0
7124,7132,0
142,7088,0
10051,9918,0
1445,6714,0
5578,7832,0
1026,1026,0
10298,5879,0
2033,5594,0
1029,6597,0
1457,7298,0
3329,6223,0
10109,999,0
5590,7428,0
29110,3665,0
5747,5979,0
5159,7525,0
598,842,0
6418,7343,0
5594,7132,0
4055,9618,0
3376,7428,0
5581,6622,0
2308,6714,0
5578,5894,0
6421,7185,0
2033,7421,0
4214,6194,0
3320,4691,0
7332,841,0
5925,890,0
5581,7416,0
5563,6794,0
2956,5888,0
3065,999,0
2033,2353,0
10285,10915,0
1605,6464,0
5111,55120,0
1659,22938,0
4734,840,0
1936,5564,0
4609,5709,0
4170,637,0
1977,1977,0
10477,6015,0
27,4294,0
2768,5578,0
1642,3014,0
4609,5604,0
2959,672,0
1436,7525,0
5052,6647,0
3313,8517,0
6118,641,0
2322,7316,0
3265,5590,0
7175,9688,0
1499,2260,0
54386,7013,0
207,5894,0
2870,6622,0
6885,8518,0
5610,6772,0
4087,7013,0
991,991,0
382,9688,0
10476,506,0
8565,9641,0
5111,5591,0
3066,9219,0
5422,7157,0
595,983,0
1436,6464,0
51588,7157,0
10110,1385,0
4214,6208,0
7128,7128,0
1459,3725,0
3716,5777,0
1017,6118,0
10001,2099,0
238,3651,0
10421,9491,0
1856,5562,0
801,8767,0
57144,6119,0
5295,5599,0
5563,839,0
1545,5743,0
2033,2309,0
7323,8945,0
5111,5985,0
4609,55127,0
5770,8554,0
1499,5777,0
1111,207,0
2033,6597,0
2241,801,0
4691,7416,0
1022,2099,0
2064,6714,0
4292,472,0
3065,4609,0
5921,836,0
1020,7150,0
1457,207,0
10915,57819,0
3065,7750,0
6885,7444,0
5682,5688,0
3980,5423,0
3308,7088,0
3551,7248,0
10987,6885,0
4734,7323,0
1936,5295,0
2072,8554,0
2353,8453,0
7128,8517,0
10856,5111,0
6772,7132,0
7332,7428,0
1026,5162,0
2932,4613,0
5600,9252,0
2260,999,0
2355,3725,0
2735,3065,0
8453,9616,0
2261,6774,0
2961,2961,0
1431,4191,0
2058,3320,0
5111,6208,0
1856,7525,0
5588,5588,0
1974,3329,0
3716,5329,0
6721,9126,0
1457,3146,0
4691,7088,0
1869,8900,0
6223,7428,0
1459,5728,0
3066,902,0
10051,837,0
2064,6774,0
1387,604,0
4089,818,0
208,581,0
1956,3480,0
817,817,0
4292,6117,0
1025,5604,0
801,818,0
6194,7311,0
1026,1432,0
2274,3055,0
5243,5580,0
1027,7248,0
10987,9978,0
5618,8835,0
3265,6714,0
6621,6908,0
1499,3065,0
1111,2810,0
1080,999,0
3480,3717,0
572,9252,0
3978,5111,0
387,5578,0
5430,6714,0
5430,9412,0
1459,2353,0
10482,9939,0
2353,6872,0
1499,7153,0
5058,572,0
5747,5747,0
207,5578,0
1432,6775,0
1737,5165,0
2,7001,0
4255,5578,0
5686,5720,0
8453,9978,0
841,841,0
3066,6421,0
4704,4719,0
10451,6714,0
51330,7780,0
4087,5300,0
2099,2274,0
2099,5058,0
369,369,0
4773,5532,0
1019,5058,0
1080,5518,0
350,3725,0
1974,1977,0
545,641,0
5018,5709,0
604,604,0
3265,993,0
4869,811,0
367,5925,0
238,4217,0
4176,81620,0
5159,5159,0
2735,7291,0
10451,5335,0
5594,7175,0
5600,596,0
2100,8554,0
5325,5325,0
6258,7376,0
5883,6117,0
5594,6464,0
1017,993,0
23291,6500,0
1387,3091,0
3065,9734,0
1019,3725,0
10856,4609,0
999,999,0
1387,2033,0
2932,9252,0
5595,6622,0
5598,7157,0
3717,6772,0
367,6714,0
1026,7251,0
4087,5058,0
2068,2071,0
3320,3551,0
1147,8239,0
4193,8650,0
23368,4294,0
11200,1871,0
5111,81620,0
5295,5295,0
2237,5810,0
25,2810,0
3065,675,0
5437,8517,0
2197,6208,0
1454,5562,0
672,7013,0
10783,9688,0
10813,5728,0
2261,2261,0
4792,7311,0
51720,5932,0
5300,839,0
10048,4149,0
4801,9759,0
5580,5591,0
4175,4998,0
1385,25,0
1676,578,0
1029,1869,0
2260,9564,0
3308,983,0
11284,3980,0
208,4486,0
10921,1659,0
2961,5437,0
1499,4089,0
25898,7157,0
10524,10856,0
3091,5595,0
2768,695,0
142,3308,0
4436,672,0
5295,5335,0
5982,6118,0
3066,3308,0
1017,898,0
1025,5300,0
10645,1613,0
5693,8767,0
6648,9641,0
207,7465,0
1613,26574,0
11340,11340,0
1642,5430,0
3725,64326,0
5588,836,0
1017,595,0
3662,4615,0
10813,7159,0
2194,9415,0
836,839,0
7416,873,0
4830,4830,0
2547,54386,0
10987,4089,0
3690,8650,0
5693,5709,0
1457,672,0
6595,7421,0
331,7335,0
5894,994,0
51776,5609,0
3308,5894,0
4728,4729,0
6119,7428,0
10856,5445,0
23368,7185,0
10451,2099,0
4609,5970,0
142,890,0
1080,3337,0
6775,6775,0
2099,902,0
3065,5451,0
5594,604,0
1956,5335,0
2146,5252,0
3978,6117,0
1026,894,0
9261,995,0
5347,7159,0
1459,2099,0
2068,2961,0
2959,6597,0
1676,5563,0
5594,5894,0
2175,6118,0
1453,7157,0
2175,545,0
7486,9533,0
51741,5599,0
5649,5649,0
3054,3725,0
29110,7128,0
10557,25,0
10933,816,0
1459,3800,0
5516,55558,0
1612,9252,0
4292,4436,0
5709,5716,0
5682,5698,0
213,23405,0
8837,8837,0
2189,2553,0
1385,2033,0
4929,4976,0
4801,6721,0
6196,6794,0
7421,8202,0
2033,207,0
1616,3066,0
1432,1827,0
1431,6446,0
5777,634,0
4087,55914,0
4804,4914,0
9618,9618,0
142,2033,0
1385,3651,0
4791,7316,0
1026,9134,0
5770,9564,0
2932,595,0
22938,4087,0
1956,5777,0
1263,5451,0
1213,6885,0
2547,4088,0
1432,4149,0
1981,1981,0
1605,5295,0
1892,8767,0
5530,5532,0
3725,5451,0
2810,64326,0
5888,6119,0
4214,5594,0
1017,1457,0
2308,23411,0
2547,7157,0
1499,1857,0
11073,4292,0
8737,8737,0
5578,8837,0
1457,5524,0
3065,9219,0
1978,472,0
23236,8525,0
332,8678,0
8767,9928,0
5985,958,0
5600,891,0
1827,5534,0
142,2099,0
1499,6714,0
3725,983,0
25842,6872,0
2182,9415,0
4217,4297,0
7157,7345,0
6117,7150,0
836,999,0
7168,7168,0
2274,2274,0
1457,9126,0
7132,7316,0
8717,8737,0
6198,9978,0
6772,7852,0
3725,6872,0
4214,5894,0
3559,6775,0
2932,7088,0
213,5036,0
3098,9945,0
1827,5530,0
10783,331,0
11340,54512,0
3313,673,0
4790,6500,0
328,4830,0
23636,23636,0
4869,983,0
5914,5914,0
3065,545,0
2547,3014,0
1017,7428,0
5894,5906,0
25,675,0
5747,8900,0
27113,596,0
2810,4217,0
329,8517,0
1029,4691,0
1459,5305,0
4331,902,0
3308,4792,0
1111,641,0
5770,6714,0
4296,5300,0
6885,8517,0
5581,6774,0
2274,8877,0
1616,4194,0
1026,5111,0
26993,4087,0
207,6772,0
3611,55127,0
1457,4953,0
3980,5591,0
7525,999,0
5591,5599,0
2175,506,0
1213,4294,0
4088,672,0
6790,7157,0
4609,8604,0
6194,6198,0
4193,7316,0
2033,9252,0
572,5894,0
1454,1857,0
207,208,0
2581,2717,0
29110,8517,0
207,2099,0
9261,994,0
10413,208,0
1432,207,0
355,8717,0
3559,5970,0
324,699,0
4233,6464,0
11200,5883,0
2,7083,0
1612,23604,0
64750,64750,0
664,664,0
5422,5981,0
4801,6908,0
5430,7316,0
5111,8453,0
983,993,0
1642,8453,0
355,801,0
3688,3690,0
7188,8737,0
8743,8743,0
10856,5970,0
1612,1612,0
5914,688,0
22938,9939,0
4953,7083,0
1021,5058,0
1211,1956,0
4605,898,0
1499,8239,0
10645,9126,0
4214,7321,0
5452,6908,0
7185,8767,0
4088,7027,0
5598,596,0
328,3364,0
9604,9604,0
3717,5335,0
5465,5598,0
10048,4233,0
4791,7187,0
4217,5604,0
2475,598,0
54205,7428,0
488,8717,0
7157,9219,0
6196,7249,0
1869,5036,0
7153,983,0
3479,3480,0
10856,3065,0
1212,1457,0
596,637,0
4193,4691,0
4998,672,0
3576,3576,0
3065,6597,0
6622,8878,0
4175,5682,0
891,983,0
2309,6446,0
1017,890,0
1026,5292,0
3735,9641,0
10007,3099,0
1432,4088,0
332,983,0
1111,2547,0
1020,25,0
1457,328,0
3320,6794,0
5777,5777,0
595,801,0
472,8243,0
10421,10915,0
10253,10868,0
4790,5970,0
1432,7157,0
64170,8915,0
5036,9641,0
836,8837,0
207,8915,0
7150,839,0
1080,3329,0
1432,1459,0
4804,7248,0
506,7083,0
5747,8737,0
4609,7343,0
8535,9412,0
6648,7428,0
2547,5599,0
2308,2932,0
3815,5295,0
9412,9412,0
2321,3791,0
595,8850,0
355,7525,0
1025,4683,0
23405,23411,0
4780,836,0
1020,894,0
355,4217,0
10001,4087,0
5430,5594,0
10694,29110,0
4869,5970,0
2321,6464,0
3376,367,0
10856,6203,0
1052,2033,0
6794,9252,0
4087,4609,0
1026,6117,0
4801,875,0
2260,5296,0
5602,7157,0
5516,9641,0
7187,8784,0
5921,6790,0
5588,624,0
1978,699,0
7185,836,0
1457,4613,0
4174,6188,0
7321,7376,0
1981,9641,0
392,5295,0
3551,8239,0
6203,7416,0
388,4835,0
2033,8536,0
890,991,0
10921,1856,0
28996,28996,0
4869,5347,0
5300,5859,0
5058,673,0
4297,9219,0
7124,833,0
2353,7465,0
3093,891,0
1647,7157,0
6721,8841,0
1111,26574,0
1263,891,0
1029,3091,0
2353,6772,0
10379,5970,0
5588,695,0
2099,5602,0
1407,1454,0
2099,6597,0
1956,3329,0
1387,142,0
1786,1869,0
1052,4088,0
836,9131,0
5747,9140,0
3980,7150,0
5777,7852,0
1719,4193,0
3480,5580,0
64170,9958,0
1080,5581,0
330,5894,0
196,5925,0
4292,4728,0
1856,7157,0
1017,9133,0
4615,8772,0
11004,7428,0
3978,983,0
1017,4176,0
3065,54815,0
2260,663,0
6117,7158,0
367,5591,0
10397,2547,0
25842,7157,0
4174,6194,0
2071,6908,0
5347,5688,0
1647,4869,0
4804,5594,0
208,2175,0
4091,64750,0
4921,6464,0
1026,4217,0
1803,1803,0
5170,6199,0
2033,672,0
330,842,0
2194,4791,0
5580,6774,0
1147,1499,0
2547,7520,0
5663,5663,0
1385,6597,0
5518,5982,0
1659,57819,0
5243,5590,0
5564,6203,0
3014,8554,0
7316,8717,0
4331,5925,0
4771,5058,0
23291,9641,0
5663,596,0
1457,2353,0
2033,5465,0
475,475,0
573,5894,0
1457,1459,0
1499,324,0
5595,6721,0
4331,5452,0
2189,6119,0
7083,7088,0
22938,3066,0
1147,3551,0
2033,4773,0
672,890,0
1027,6714,0
6721,8554,0
2072,6194,0
662,662,0
5925,8850,0
2071,7082,0
4724,51079,0
688,7311,0
3558,3560,0
2553,3054,0
5590,5925,0
10111,2956,0
3611,841,0
5423,5883,0
5335,695,0
6790,8945,0
596,6647,0
5591,7150,0
1827,5602,0
10048,673,0
578,599,0
488,7132,0
672,983,0
5970,7311,0
1017,2308,0
7321,9604,0
1019,4609,0
3065,7316,0
8239,8517,0
672,675,0
5747,8835,0
7187,836,0
3551,4790,0
10557,6714,0
4792,4792,0
5563,6885,0
3458,3458,0
5894,5925,0
207,57761,0
3329,3329,0
1387,6772,0
6188,8717,0
208,5894,0
10617,7311,0
6714,6774,0
4914,5777,0
1212,1213,0
1147,4792,0
4869,5610,0
5347,7158,0
596,664,0
3383,3559,0
1457,1499,0
4605,890,0
5111,7520,0
1869,4605,0
3066,7750,0
4830,51727,0
5423,5578,0
208,5770,0
185,5894,0
11073,2956,0
1387,5588,0
5981,6597,0
840,8428,0
23405,3608,0
4683,672,0
3066,4605,0
3329,4691,0
4087,4091,0
5688,5688,0
3778,5747,0
4792,7157,0
2353,539,0
4087,675,0
4915,8878,0
801,8717,0
1029,4613,0
10733,10733,0
3014,4174,0
5422,6119,0
2735,5563,0
6924,7428,0
5159,5296,0
1147,2309,0
1786,5925,0
6198,695,0
55143,55143,0
6015,7528,0
2068,5888,0
6597,6597,0
1892,23043,0
5590,5894,0
4691,5590,0
10421,22938,0
6622,7316,0
2932,6251,0
5564,7332,0
10007,9945,0
1022,25,0
1612,5595,0
6464,780,0
3065,701,0
10001,6721,0
2099,4255,0
5686,7494,0
1891,7185,0
3162,644,0
2064,2065,0
51741,5430,0
238,5335,0
23043,7345,0
1432,6464,0
271,271,0
317,355,0
5590,5590,0
2033,5925,0
5925,841,0
4171,9641,0
5300,875,0
387,5590,0
1841,7083,0
4436,4609,0
2189,675,0
10135,2175,0
191,4548,0
3313,3551,0
3832,8841,0
8841,8841,0
2033,2099,0
3265,5295,0
2547,6118,0
5914,8841,0
55504,7188,0
1017,837,0
5684,9212,0
54205,7416,0
1080,5590,0
4149,840,0
3313,7132,0
1495,324,0
1387,3725,0
5688,7494,0
5792,5792,0
10397,4292,0
331,842,0
3014,7508,0
3608,8148,0
10051,4609,0
5888,7157,0
1017,994,0
5567,6790,0
142,5451,0
11213,11213,0
3320,5594,0
563,563,0
3091,51588,0
4719,4728,0
1432,5594,0
1213,4149,0
2033,7251,0
1459,5591,0
6647,7001,0
1080,7082,0
472,9656,0
5296,6421,0
4791,9759,0
5682,5699,0
3735,4174,0
10783,6446,0
5295,9564,0
329,842,0
2737,4087,0
10111,4436,0
207,5590,0
10921,22938,0
5347,7013,0
10694,4214,0
5599,5914,0
4869,6721,0
5693,5696,0
595,8841,0
1459,902,0
2353,3726,0
6597,9641,0
5747,7525,0
4089,8239,0
4830,6790,0
4088,7465,0
112858,7157,0
5684,5720,0
5684,5716,0
6223,9641,0
10856,6188,0
23043,5594,0
4915,5335,0
1026,51053,0
3551,5588,0
4194,5925,0
1499,207,0
367,6041,0
3978,5883,0
5610,840,0
387,7311,0
1147,2175,0
1958,3725,0
1786,3065,0
2033,4087,0
5170,5170,0
10111,9656,0
2547,7528,0
3313,4790,0
332,6790,0
2309,7157,0
10451,5879,0
10645,8243,0
1856,4214,0
1454,9978,0
4233,6774,0
1459,3320,0
3065,3329,0
54512,54512,0
25,545,0
7153,8493,0
5590,7153,0
11113,388,0
2072,2175,0
6885,6885,0
3014,9656,0
4869,7153,0
2100,8805,0
3066,9126,0
1019,5981,0
5111,890,0
3383,7311,0
7316,993,0
356,8772,0
3066,5036,0
5693,9097,0
5859,7965,0
25898,367,0
1385,817,0
142,4869,0
6872,7157,0
5058,5335,0
5594,8202,0
367,5894,0
5981,7157,0
1019,1020,0
9133,983,0
4149,4436,0
1540,3551,0
4091,51588,0
1457,6872,0
10295,9618,0
3934,3934,0
1025,1025,0
1869,596,0
1854,5167,0
6714,8850,0
2321,5747,0
5452,7528,0
1147,7082,0
7465,983,0
1213,4791,0
3688,5747,0
5588,84433,0
3297,3308,0
7249,9252,0
3735,8453,0
4968,4968,0
367,8841,0
2064,25,0
2956,8243,0
1956,993,0
5720,5720,0
10111,5932,0
1022,2965,0
10392,837,0
10201,1854,0
5111,5982,0
1642,3611,0
10477,9604,0
3559,6774,0
10477,151636,0
